timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773669620293,8,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620301,17,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620297,23,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620297,9,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620306,14,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620299,21,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,3,0,0
1773669620299,3,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,3,0,0
1773669620302,18,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620300,21,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669620300,4,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669620304,17,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620300,22,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,3,0,0
1773669620300,3,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,3,0,0
1773669620303,19,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,19,0,0
1773669620313,24,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620313,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620319,18,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620314,24,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620314,9,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620323,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669620317,23,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620317,7,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620324,16,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620322,19,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620322,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620327,14,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620316,26,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620316,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620323,19,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,19,0,0
1773669620318,26,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620318,7,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620325,19,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,19,0,0
1773669620321,24,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620321,7,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620328,17,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620320,26,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620320,9,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620329,17,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620321,26,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620321,5,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620326,21,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,21,0,0
1773669620337,23,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620337,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620343,17,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620341,20,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620341,7,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620348,13,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,13,0,0
1773669620342,21,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620342,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620349,14,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620340,24,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669620340,8,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620348,16,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620338,27,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620338,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620344,21,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,21,0,0
1773669620347,20,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669620347,4,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669620351,16,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620346,22,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620346,6,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620352,16,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620344,27,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620344,6,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620350,21,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,21,0,0
1773669620345,27,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620345,7,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620352,20,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,20,0,0
1773669620360,24,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620360,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620366,18,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620361,24,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669620361,8,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620369,16,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620365,21,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620365,7,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620372,14,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620364,24,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620364,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620369,19,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,19,0,0
1773669620363,25,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620363,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620370,18,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620372,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669620372,4,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669620376,13,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,13,0,0
1773669620368,22,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620368,6,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620374,16,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620371,20,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669620371,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669620375,16,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620367,25,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620367,7,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620374,18,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620391,16,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669620391,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669620395,12,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,12,0,0
1773669620387,21,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620387,6,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620393,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669620388,21,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620388,6,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620394,15,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669620384,26,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669620384,8,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620392,18,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620385,26,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620385,9,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620394,17,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620390,23,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620390,9,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620399,14,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620392,22,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620392,5,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620397,17,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620389,25,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669620389,8,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620398,16,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669620388,27,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,10,0,0
1773669620388,10,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,10,0,0
1773669620398,17,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620408,22,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620408,9,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620417,13,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,12,0,0
1773669620414,17,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620414,6,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620420,11,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,11,0,0
1773669620411,21,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620411,7,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620418,14,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620409,24,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620409,7,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620416,17,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620407,28,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620407,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620412,23,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,22,0,0
1773669620415,20,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620415,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620421,14,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669620415,24,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620415,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620422,17,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620413,26,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,9,0,0
1773669620413,9,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,9,0,0
1773669620422,17,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620410,30,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669620410,8,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669620418,22,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,22,0,0
1773669620434,18,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620434,7,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620441,11,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,11,0,0
1773669620430,23,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669620430,6,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669620436,17,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669620432,23,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669620432,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669620437,18,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620431,25,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620431,7,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669620438,18,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669620435,22,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669620435,7,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
